row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,sales_outlier_flag,profit_outlier_flag,quantity_outlier_flag,discount_outlier_flag,order_year,order_month,order_month_name,order_quarter,ship_days,revenue,cost,profit_margin,discount_band,profitability_status,customer_order_count,customer_lifetime_value,customer_value_segment
7872,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0.0,2.9568,0,0,0,0,2016,2016-10-01,Oct,Q4,4,6.16,3.2032000000000003,0.48,No Discount,Profitable,8,431.3748,High Value
7873,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,1,1,0,0,2016,2016-10-01,Oct,Q4,4,915.136,812.1831999999999,0.1125,Medium,Profitable,8,431.3748,High Value
7874,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,0,0,0,0,2016,2016-10-01,Oct,Q4,4,8.56,4.708,0.44999999999999996,No Discount,Profitable,8,431.3748,High Value
7875,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754,0,0,0,0,2016,2016-10-01,Oct,Q4,4,97.82,51.84459999999999,0.47000000000000003,No Discount,Profitable,8,431.3748,High Value
7876,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,6,0.2,11.2752,0,0,0,0,2017,2017-09-01,Sep,Q3,6,31.104,19.8288,0.3625,Medium,Profitable,12,881.1228000000001,VIP
7877,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1,0.2,0.8382,0,0,0,0,2017,2017-09-01,Sep,Q3,6,11.176,10.3378,0.075,Medium,Profitable,12,881.1228000000001,VIP
7878,CA-2015-148705,2015-03-12,2015-03-18,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,2,0.2,1.764,0,0,0,0,2015,2015-03-01,Mar,Q1,6,5.04,3.276,0.35,Medium,Profitable,6,282.1701,Medium Value
7879,CA-2016-160241,2016-11-29,2016-12-04,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72,0,1,0,1,2016,2016-11-01,Nov,Q4,5,242.176,544.896,-1.2500000000000002,Very High,Loss-Making,8,2869.0759999999996,VIP
7880,CA-2016-155747,2016-06-14,2016-06-21,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,2,0.4,-118.0116,0,1,0,0,2016,2016-06-01,Jun,Q2,7,337.176,455.1876,-0.35000000000000003,High,Loss-Making,4,-54.8692,Low Value
7881,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,6,0.2,1.0008,0,0,0,0,2017,2017-12-01,Dec,Q4,3,13.344,12.3432,0.075,Medium,Profitable,8,-188.25110000000004,Low Value
7882,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,6,0.2,10.5534,0,0,0,0,2017,2017-12-01,Dec,Q4,3,76.752,66.1986,0.1375,Medium,Profitable,8,-188.25110000000004,Low Value
7883,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,8,0.2,14.0712,0,0,0,0,2017,2017-12-01,Dec,Q4,3,102.336,88.2648,0.13749999999999998,Medium,Profitable,8,-188.25110000000004,Low Value
7884,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2,0.2,3.741,0,0,0,0,2017,2017-12-01,Dec,Q4,3,10.32,6.579000000000001,0.3625,Medium,Profitable,8,-188.25110000000004,Low Value
7885,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,7,0.2,5.915,0,0,0,0,2017,2017-12-01,Dec,Q4,3,47.32,41.405,0.125,Medium,Profitable,8,-188.25110000000004,Low Value
7886,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376,3,0.2,7.0128,0,0,0,0,2017,2017-12-01,Dec,Q4,3,23.376,16.3632,0.3,Medium,Profitable,8,-188.25110000000004,Low Value
7887,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344,0,0,0,0,2017,2017-12-01,Dec,Q4,3,16.72,13.376,0.2,Medium,Profitable,8,-188.25110000000004,Low Value
7888,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,1,0.2,4.6552,0,0,0,0,2017,2017-12-01,Dec,Q4,3,16.192,11.5368,0.2875,Medium,Profitable,8,-188.25110000000004,Low Value
7889,CA-2016-113117,2016-08-16,2016-08-22,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5,0.0,15.552,0,0,0,0,2016,2016-08-01,Aug,Q3,6,32.4,16.848,0.48,No Discount,Profitable,7,757.1802,VIP
7890,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,9,0.0,5.3703,0,0,0,0,2016,2016-12-01,Dec,Q4,4,19.89,14.5197,0.27,No Discount,Profitable,5,220.91629999999998,Medium Value
7891,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,2,0.0,171.9914,0,1,0,0,2016,2016-12-01,Dec,Q4,4,399.98,227.98860000000002,0.43,No Discount,Profitable,5,220.91629999999998,Medium Value
7892,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,0.0,137.54,0,1,0,0,2016,2016-12-01,Dec,Q4,4,343.85,206.31000000000003,0.39999999999999997,No Discount,Profitable,5,220.91629999999998,Medium Value
7893,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,3,0.0,49.9704,0,0,0,0,2016,2016-12-01,Dec,Q4,4,106.32,56.349599999999995,0.47000000000000003,No Discount,Profitable,5,220.91629999999998,Medium Value
7894,CA-2017-125367,2017-07-23,2017-07-30,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,13.92,3,0.2,4.35,0,0,0,0,2017,2017-07-01,Jul,Q3,7,13.92,9.57,0.3125,Medium,Profitable,7,2751.6848999999997,VIP
7895,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5,0.0,40.376,0,0,0,0,2017,2017-06-01,Jun,Q2,4,82.4,42.02400000000001,0.48999999999999994,No Discount,Profitable,10,96.27019999999999,Medium Value
7896,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,0,0,0,0,2017,2017-06-01,Jun,Q2,4,6.24,3.1824000000000003,0.48999999999999994,No Discount,Profitable,10,96.27019999999999,Medium Value
7897,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,0.0,219.4416,0,1,0,0,2017,2017-06-01,Jun,Q2,4,447.84,228.39839999999998,0.49,No Discount,Profitable,10,96.27019999999999,Medium Value
7898,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,7,0.2,30.6054,0,0,0,0,2017,2017-08-01,Aug,Q3,5,272.048,241.4426,0.1125,Medium,Profitable,9,-1441.6312999999998,Low Value
7899,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,6,0.7,-1237.8462,1,1,0,1,2017,2017-08-01,Aug,Q3,5,1614.582,2852.4282000000003,-0.7666666666666666,Very High,Loss-Making,9,-1441.6312999999998,Low Value
7900,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,5,0.2,9.12,0,0,0,0,2017,2017-08-01,Aug,Q3,5,24.32,15.200000000000001,0.37499999999999994,Medium,Profitable,9,-1441.6312999999998,Low Value
7901,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752,0,0,0,0,2017,2017-08-01,Aug,Q3,5,1.584,1.1088,0.3,Medium,Profitable,9,-1441.6312999999998,Low Value
7902,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0.2,0.0,0,0,0,0,2017,2017-08-01,Aug,Q3,5,31.984,31.984,0.0,Medium,Profitable,9,-1441.6312999999998,Low Value
7903,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,5,0.2,4.797,0,0,0,0,2017,2017-08-01,Aug,Q3,5,14.76,9.963000000000001,0.325,Medium,Profitable,9,-1441.6312999999998,Low Value
7904,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2,0.2,47.6604,0,0,0,0,2017,2017-08-01,Aug,Q3,5,423.648,375.98760000000004,0.1125,Medium,Profitable,9,-1441.6312999999998,Low Value
7905,CA-2015-126669,2015-11-07,2015-11-13,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.824,0,0,0,0,2015,2015-11-01,Nov,Q4,6,76.64,49.816,0.35000000000000003,Medium,Profitable,7,294.0676,High Value
7906,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.464,1,0.2,1.674,0,0,0,0,2015,2015-10-01,Oct,Q4,7,4.464,2.7900000000000005,0.37499999999999994,Medium,Profitable,9,262.63669999999996,Medium Value
7907,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93,0,0,1,1,2015,2015-10-01,Oct,Q4,7,3.96,10.89,-1.75,Very High,Loss-Making,9,262.63669999999996,Medium Value
7908,CA-2016-112585,2016-07-30,2016-08-02,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,1,1,0,0,2016,2016-07-01,Jul,Q3,3,715.64,536.73,0.25,No Discount,Profitable,9,698.8325,High Value
7909,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176,0,0,0,0,2016,2016-12-01,Dec,Q4,4,268.704,261.9864,0.024999999999999998,Medium,Profitable,10,207.3304,Medium Value
7910,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0.0,5.9184,0,0,0,0,2016,2016-12-01,Dec,Q4,4,21.92,16.001600000000003,0.26999999999999996,No Discount,Profitable,10,207.3304,Medium Value
7911,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0.0,7.308,0,0,0,0,2016,2016-12-01,Dec,Q4,4,48.72,41.412,0.15,No Discount,Profitable,10,207.3304,Medium Value
7912,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,0,0,0,0,2016,2016-12-01,Dec,Q4,4,205.666,217.764,-0.05882352941176471,Medium,Loss-Making,10,207.3304,Medium Value
7913,CA-2016-167605,2016-04-28,2016-04-30,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612,0,0,0,1,2016,2016-04-01,Apr,Q2,2,30.344,62.205200000000005,-1.05,Very High,Loss-Making,5,76.8879,Low Value
7914,US-2017-105697,2017-08-25,2017-08-27,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272,0,0,0,0,2017,2017-08-01,Aug,Q3,2,25.696,23.768800000000002,0.075,Medium,Profitable,10,1262.2926,VIP
7915,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0.0,1668.205,1,1,0,0,2017,2017-06-01,Jun,Q2,4,3404.5,1736.295,0.49,No Discount,Profitable,8,1990.4243999999999,VIP
7916,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.1072,0,0,0,0,2017,2017-06-01,Jun,Q2,4,101.34,93.2328,0.08,No Discount,Profitable,8,1990.4243999999999,VIP
7917,CA-2015-110891,2015-11-20,2015-11-24,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,0,1,0,0,2015,2015-11-01,Nov,Q4,4,344.372,437.8444,-0.2714285714285714,High,Loss-Making,5,-49.70089999999999,Low Value
7918,CA-2017-100783,2017-09-04,2017-09-08,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.798,0,0,0,0,2017,2017-09-01,Sep,Q3,4,30.384,26.586,0.125,Medium,Profitable,10,122.6566,Medium Value
7919,CA-2015-152513,2015-07-04,2015-07-08,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256,0,0,0,0,2015,2015-07-01,Jul,Q3,4,22.848,15.4224,0.325,Medium,Profitable,9,309.7116,High Value
7920,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0.0,10.8136,0,0,0,0,2017,2017-09-01,Sep,Q3,6,38.62,27.806399999999996,0.27999999999999997,No Discount,Profitable,11,333.36479999999995,High Value
7921,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0.0,10.7964,0,0,0,0,2017,2017-09-01,Sep,Q3,6,59.98,49.1836,0.18000000000000002,No Discount,Profitable,11,333.36479999999995,High Value
7922,CA-2017-107713,2017-03-13,2017-03-17,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,0.0,81.921,0,1,0,0,2017,2017-03-01,Mar,Q1,4,174.3,92.379,0.47000000000000003,No Discount,Profitable,7,126.76490000000001,Medium Value
7923,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,0,0,0,0,2017,2017-09-01,Sep,Q3,5,383.96,345.56399999999996,0.1,Medium,Profitable,10,1495.0854,VIP
7924,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418,0,0,0,1,2017,2017-09-01,Sep,Q3,5,15.57,26.988,-0.7333333333333333,Very High,Loss-Making,10,1495.0854,VIP
7925,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0.0,10.7136,0,0,0,0,2016,2016-08-01,Aug,Q3,3,22.32,11.6064,0.48,No Discount,Profitable,8,280.0261,Medium Value
7926,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0.0,51.8,0,0,0,0,2016,2016-08-01,Aug,Q3,3,103.6,51.8,0.5,No Discount,Profitable,8,280.0261,Medium Value
7927,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0.0,1.3365,0,0,0,0,2017,2017-11-01,Nov,Q4,4,2.97,1.6335000000000002,0.44999999999999996,No Discount,Profitable,8,454.7871,High Value
7928,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,1,0.0,170.997,1,1,0,0,2017,2017-11-01,Nov,Q4,4,569.99,398.993,0.30000000000000004,No Discount,Profitable,8,454.7871,High Value
7929,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,0.0,9.1746,0,0,0,0,2017,2017-11-01,Nov,Q4,4,50.97,41.7954,0.18,No Discount,Profitable,8,454.7871,High Value
7930,CA-2017-167549,2017-07-25,2017-07-27,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,6,0.3,-4.2588,0,0,0,0,2017,2017-07-01,Jul,Q3,2,298.116,302.3748,-0.014285714285714287,High,Loss-Making,3,21.7721,Low Value
7931,CA-2016-120082,2016-03-25,2016-03-27,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3,0.0,17.856,0,0,0,0,2016,2016-03-01,Mar,Q1,2,59.52,41.664,0.3,No Discount,Profitable,12,881.1228000000001,VIP
7932,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,0,0,0,0,2016,2016-07-01,Jul,Q3,5,230.28,207.252,0.09999999999999999,Medium,Profitable,5,1802.3903,VIP
7933,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,5,0.2,34.294,0,0,0,0,2016,2016-07-01,Jul,Q3,5,105.52,71.226,0.32499999999999996,Medium,Profitable,5,1802.3903,VIP
7934,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,0.0,11.68,0,0,0,0,2017,2017-08-01,Aug,Q3,7,23.36,11.68,0.5,No Discount,Profitable,7,1586.6273,VIP
